STATION,DATE,AWND,EVAP,RHAV,RHMN,RHMX,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDMV,WESD,WSFM,WT01,WT03,WT07,WT14,WT16,WT17
USW00094728,12/26/2014,2.6,,52,43,63,0,0,,10,4.4,,,,,,,,,,,
USW00094728,12/27/2014,2,,50,42,57,0,0,,12.8,6.7,,,,,,,,,,,
USW00094728,12/28/2014,2.6,,64,51,90,0,0,,12.2,6.1,,,,,,1,,,,,
USW00094728,12/29/2014,2.3,,45,31,52,0,0,,6.7,1.1,,,,,,,,,,,
USW00094728,12/30/2014,1.9,,47,38,56,0,0,,1.1,-2.1,,,,,,,,,,,
USW00094728,12/31/2014,2.5,,40,32,53,0,0,,0,-2.7,,,,,,,,,,,
USW00094728,1/1/2015,3.2,,38,28,47,0,0,,3.9,-2.7,,,,,,,,,,,
USW00094728,1/2/2015,3.2,,41,33,54,0,0,,5.6,1.7,,,,,,,,,,,
USW00094728,1/3/2015,2.9,,71,46,93,0,0,,5.6,0.6,,,,,,1,,,,,
USW00094728,1/4/2015,2.9,,85,41,96,0,0,,13.3,5,,,,,,1,,,,,
USW00094728,1/5/2015,4.7,,36,25,49,0,0,,9.4,-6,,,,,,,,,,,
USW00094728,1/6/2015,1.8,,60,34,78,25,0,,-5.5,-7.1,,,,,,,,,,,
USW00094728,1/7/2015,5.7,,46,25,68,0,30,,-4.9,-12.7,,,,,,,,,,,
USW00094728,1/8/2015,3.9,,44,37,51,0,0,,-6,-13.2,,,,,,,,,,,
USW00094728,1/9/2015,3.9,,48,35,78,38,0,,0.6,-7.1,,,,,,,,,,,
USW00094728,1/10/2015,3.6,,40,33,45,0,30,,-4.9,-8.8,,,,,,,,,,,
USW00094728,1/11/2015,2.7,,36,31,43,0,30,,2.8,-7.7,,,,,,,,,,,
USW00094728,1/12/2015,1.7,,74,37,89,0,0,,3.9,1.7,,,,,,1,,,,,
USW00094728,1/13/2015,3.8,,54,40,82,0,0,,2.2,-8.2,,,,,,,,,,,
USW00094728,1/14/2015,2.8,,60,51,66,0,0,,0,-8.8,,,,,,,,,,,
USW00094728,1/15/2015,2.1,,55,42,69,0,0,,1.7,-3.8,,,,,,,,,,,
USW00094728,1/16/2015,4.4,,44,32,56,0,0,,6.1,-6.6,,,,,,,,,,,
USW00094728,1/17/2015,2.7,,44,27,61,0,0,,0,-8.2,,,,,,,,,,,
USW00094728,1/18/2015,1.7,,84,61,93,0,0,,5.6,-0.5,,,,,,1,,,,,
USW00094728,1/19/2015,3.4,,58,43,79,0,0,,5.6,2.2,,,,,,,,,,,
USW00094728,1/20/2015,2.6,,47,36,57,0,0,,4.4,0,,,,,,,,,,,
USW00094728,1/21/2015,1.9,,40,26,51,0,0,,2.2,-3.8,,,,,,,,,,,
USW00094728,1/22/2015,2.5,,55,45,67,0,0,,4.4,-0.5,,,,,,,,,,,
USW00094728,1/23/2015,2.5,,52,41,62,0,0,,3.9,-2.1,,,,,,,,,,,
USW00094728,1/24/2015,2.7,,80,52,89,91,80,,3.9,0.6,,,,,,1,,,,,
USW00094728,1/25/2015,2.8,,46,28,67,0,50,,5.6,-0.5,,,,,,,,,,,
USW00094728,1/26/2015,5.7,,68,35,85,140,50,,-0.5,-5.5,,,,,,1,,,,,
USW00094728,1/27/2015,3.7,,65,50,84,109,200,,-1,-6.6,,,,,,1,,,,,
USW00094728,1/28/2015,3.4,,38,29,59,0,200,,1.1,-8.8,,,,,,,,,,,
USW00094728,1/29/2015,1.7,,52,35,82,0,150,,2.2,-7.1,,,,,,,,,,,
USW00094728,1/30/2015,4.7,,60,42,85,25,180,,3.3,-7.1,,,,,,1,,,,,
USW00094728,1/31/2015,5.5,,41,28,52,0,180,,-3.2,-10.5,,,,,,,,,,,
USW00094728,2/1/2015,1.7,,,,,8,150,,2.2,-6.6,,,,,,1,,,,,
USW00094728,2/2/2015,4.4,,,,,127,180,,1.1,-9.9,,,,,,1,,,,,
USW00094728,2/3/2015,3.2,,,,,0,200,,-3.2,-10.5,,,,,,,,,,,
USW00094728,2/4/2015,1.9,,,,,0,200,,6.1,-4.3,,,,,,,,,,,
USW00094728,2/5/2015,3.8,,,,,0,200,,5.6,-9.9,,,,,,,,,,,
USW00094728,2/6/2015,3.2,,,,,0,200,,-2.7,-11,,,,,,,,,,,
USW00094728,2/7/2015,1.7,,,,,0,200,,4.4,-3.8,,,,,,,,,,,
USW00094728,2/8/2015,3.8,,,,,0,200,,2.8,-1.6,,,,,,1,,,,,
USW00094728,2/9/2015,4.9,,,,,0,200,,-1.6,-3.8,,,,,,,,,,,
USW00094728,2/10/2015,4.7,,,,,3,200,,4.4,-3.2,,,,,,,,,,,
USW00094728,2/11/2015,2.9,,,,,0,200,,1.1,-5.5,,,,,,,,,,,
USW00094728,2/12/2015,3.3,,,,,0,200,,4.4,-8.8,,,,,,,,,,,
USW00094728,2/13/2015,4.1,,,,,0,200,,-6,-13.2,,,,,,,,,,,
USW00094728,2/14/2015,2.4,,,,,23,200,,0,-8.8,,,,,,,,,,,
USW00094728,2/15/2015,6.5,,,,,0,230,,-3.8,-15.5,,,,,,,,,,,
USW00094728,2/16/2015,3.1,,,,,0,230,,-6,-16,,,,,,,,,,,
USW00094728,2/17/2015,2.1,,,,,84,300,,-2.7,-9.9,,,,,,,,,,,
USW00094728,2/18/2015,1.9,,,,,0,230,,0.6,-7.1,,,,,,,,,,,
USW00094728,2/19/2015,5.1,,,,,0,230,,-2.7,-13.2,,,,,,,,,,,
USW00094728,2/20/2015,4.6,,,,,0,230,,-7.1,-16.6,,,,,,,,,,,
USW00094728,2/21/2015,2,,,,,76,230,,0,-10.5,,,,,,1,,,,,
USW00094728,2/22/2015,1.3,,,,,25,330,,6.1,0,,,,,,1,,,,,
USW00094728,2/23/2015,5,,,,,0,300,,3.3,-13.2,,,,,,,,,,,
USW00094728,2/24/2015,2.6,,,,,0,300,,-4.3,-15.5,,,,,,,,,,,
USW00094728,2/25/2015,2.9,,,,,0,300,,2.8,-6.6,,,,,,,,,,,
USW00094728,2/26/2015,3.2,,,,,0,280,,0,-6,,,,,,,,,,,
USW00094728,2/27/2015,2.7,,,,,0,280,,-1,-7.7,,,,,,,,,,,
USW00094728,2/28/2015,1.6,,,,,0,280,,-1.6,-10.5,,,,,,,,,,,
USW00094728,3/1/2015,1,,56,29,85,122,250,,-0.5,-4.3,,,,,,1,,,,,
USW00094728,3/2/2015,3.6,,52,33,81,0,380,,3.9,-2.7,,,,,,,,,,,
USW00094728,3/3/2015,2.2,,61,39,86,46,360,,2.8,-5.5,,,,,,1,,,,,
USW00094728,3/4/2015,2.7,,82,71,89,0,330,,7.2,1.7,,,,,,1,,,,,
USW00094728,3/5/2015,2.6,,81,49,96,191,330,,4.4,-7.1,,,,,,1,,,,,
USW00094728,3/6/2015,2.8,,49,33,59,0,480,,-2.7,-11,,,,,,,,,,,
USW00094728,3/7/2015,2.3,,46,38,57,0,460,,3.3,-7.7,,,,,,,,,,,
USW00094728,3/8/2015,2.3,,44,32,58,0,410,,9.4,2.8,,,,,,,,,,,
USW00094728,3/9/2015,2.1,,40,29,62,0,330,,12.2,4.4,,,,,,,,,,,
USW00094728,3/10/2015,1.6,,65,42,93,0,280,,11.7,3.9,,,,,,1,,,,,
USW00094728,3/11/2015,3.1,,60,28,93,0,150,,15,6.7,,,,,,1,,,,,
USW00094728,3/12/2015,3.7,,23,11,45,0,100,,8.3,2.2,,,,,,,,,,,
USW00094728,3/13/2015,2.9,,35,18,60,0,50,,6.1,-0.5,,,,,,,,,,,
USW00094728,3/14/2015,2.5,,88,58,93,0,30,,10.6,4.4,,,,,,1,,,,,
USW00094728,3/15/2015,5.1,,57,47,85,0,0,,6.7,2.2,,,,,,,,,,,
USW00094728,3/16/2015,1.7,,50,39,59,0,0,,11.1,1.7,,,,,,,,,,,
USW00094728,3/17/2015,4.3,,47,28,69,0,0,,13.9,1.1,,,,,,,,,,,
USW00094728,3/18/2015,4.3,,37,28,49,0,0,,3.9,-1.6,,,,,,,,,,,
USW00094728,3/19/2015,2.6,,27,17,47,0,0,,6.1,-1.6,,,,,,,,,,,
USW00094728,3/20/2015,3.5,,61,23,89,114,0,,3.3,-1.6,,,,,,1,,,,,
USW00094728,3/21/2015,2.4,,72,56,89,0,130,,8.3,-1.6,,,,,,1,,,,,
USW00094728,3/22/2015,3.4,,36,25,55,0,0,,6.1,-2.1,,,,,,,,,,,
USW00094728,3/23/2015,3,,33,19,50,0,0,,3.3,-4.9,,,,,,,,,,,
USW00094728,3/24/2015,1.8,,34,25,43,0,0,,7.2,-3.2,,,,,,,,,,,
USW00094728,3/25/2015,2,,57,25,89,0,0,,9.4,1.1,,,,,,1,,,,,
USW00094728,3/26/2015,1.3,,86,80,90,0,0,,16.7,5.6,,,,,,1,,,,,
USW00094728,3/27/2015,1.9,,69,47,92,0,0,,7.8,3.9,,,,,,1,,,,,
USW00094728,3/28/2015,3.4,,54,42,66,0,0,,4.4,-3.2,,,,,,,,,,,
USW00094728,3/29/2015,2.8,,29,16,55,0,0,,7.8,-3.8,,,,,,,,,,,
USW00094728,3/30/2015,3.5,,48,31,70,0,0,,12.2,2.2,,,,,,,,,,,
USW00094728,3/31/2015,2.4,,58,37,86,0,0,,8.3,1.7,,,,,,1,,,,,
USW00094728,4/1/2015,2.3,,40,23,78,0,0,,10.6,0,,,,,,,,,,,
USW00094728,4/2/2015,2.8,,33,25,43,0,0,,19.4,5,,,,,,,,,,,
USW00094728,4/3/2015,3,,67,38,87,0,0,,17.8,15,,,,,,1,,,,,
USW00094728,4/4/2015,4.5,,45,25,90,0,0,,15.6,5.6,,,,,,1,,,,,
USW00094728,4/5/2015,2.2,,38,25,63,0,0,,16.1,5.6,,,,,,,,,,,
USW00094728,4/6/2015,1.9,,54,38,74,0,0,,17.2,5.6,,,,,,,,,,,
USW00094728,4/7/2015,3.1,,71,44,89,0,0,,16.7,5.6,,,,,,1,,,,,
USW00094728,4/8/2015,5.1,,69,45,89,0,0,,7.2,2.8,,,,,,1,,,,,
USW00094728,4/9/2015,4,,83,73,93,0,0,,6.1,2.8,,,,,,1,,,,,
USW00094728,4/10/2015,2.1,,87,69,93,0,0,,13.3,3.9,,,,,,1,,,,,
USW00094728,4/11/2015,3.9,,42,31,64,0,0,,13.9,6.7,,,,,,,,,,,
USW00094728,4/12/2015,1.5,,41,19,61,0,0,,18.9,6.1,,,,,,,,,,,
USW00094728,4/13/2015,2.1,,45,31,65,0,0,,20,10,,,,,,,,,,,
USW00094728,4/14/2015,1.7,,49,25,75,0,0,,18.3,12.8,,,,,,,,,,,
USW00094728,4/15/2015,2.8,,21,12,42,0,0,,22.2,10.6,,,,,,,,,,,
USW00094728,4/16/2015,2.9,,33,17,62,0,0,,17.8,11.1,,,,,,,,,,,
USW00094728,4/17/2015,2.3,,66,53,83,0,0,,21.7,12.8,,,,,,,,,,,
USW00094728,4/18/2015,1.9,,35,20,56,0,0,,26.7,15,,,,,,,,,,,
USW00094728,4/19/2015,3.8,,40,22,68,0,0,,17.8,8.9,,,,,,,,,,,
USW00094728,4/20/2015,3.3,,93,71,100,0,0,,13.9,7.8,,,,,,1,,,,,
USW00094728,4/21/2015,2.7,,55,25,100,0,0,,18.3,11.1,,,,,,1,,,,,
USW00094728,4/22/2015,2.9,,48,31,72,0,0,,20.6,8.9,,,,,,,,,,,
USW00094728,4/23/2015,4.1,,43,33,60,0,0,,11.1,5,,,,,,,,,,,
USW00094728,4/24/2015,3.8,,37,27,46,0,0,,11.1,3.9,,,,,,,,,,,
USW00094728,4/25/2015,2.5,,37,21,52,0,0,,16.7,3.3,,,,,,,,,,,
USW00094728,4/26/2015,2.3,,35,26,46,0,0,,17.8,7.8,,,,,,,,,,,
USW00094728,4/27/2015,2.6,,40,30,53,0,0,,16.7,9.4,,,,,,,,,,,
USW00094728,4/28/2015,3.5,,39,25,61,0,0,,21.7,10,,,,,,,,,,,
USW00094728,4/29/2015,2.5,,43,20,71,0,0,,25.6,10,,,,,,,,,,,
USW00094728,4/30/2015,3.6,,53,35,74,0,0,,19.4,8.9,,,,,,,,,,,
USW00094728,5/1/2015,2.3,,60,46,69,0,0,,17.2,9.4,,,,,,,,,,,
USW00094728,5/2/2015,1.3,,55,32,77,0,0,,23.3,8.9,,,,,,,,,,,
USW00094728,5/3/2015,1.1,,40,22,62,0,0,,26.7,10.6,,,,,,,,,,,
USW00094728,5/4/2015,2.4,,40,21,72,0,0,,29.4,13.9,,,,,,,,,,,
USW00094728,5/5/2015,1.8,,45,34,53,0,0,,29.4,18.9,,,,,,,,,,,
USW00094728,5/6/2015,2.2,,41,29,60,0,0,,22.8,15,,,,,,,,,,,
USW00094728,5/7/2015,1,,49,26,81,0,0,,26.7,13.3,,,,,,,,,,,
USW00094728,5/8/2015,1.3,,61,38,87,0,0,,27.8,13.3,,,,,,1,,,,,
USW00094728,5/9/2015,1.9,,79,65,87,0,0,,21.1,13.9,,,,,,1,,,,,
USW00094728,5/10/2015,1.6,,69,51,87,0,0,,28.3,16.1,,,,,,1,,,,,
USW00094728,5/11/2015,1.7,,74,55,84,0,0,,28.9,21.1,,,,,,,,,,,
USW00094728,5/12/2015,2.4,,54,28,87,0,0,,30,17.8,,,,,,1,,,,,
USW00094728,5/13/2015,3.3,,43,35,52,0,0,,21.1,11.7,,,,,,,,,,,
USW00094728,5/14/2015,1.7,,36,17,57,0,0,,22.8,10,,,,,,,,,,,
USW00094728,5/15/2015,1.5,,42,31,59,0,0,,23.9,12.8,,,,,,,,,,,
USW00094728,5/16/2015,0.9,,76,48,93,0,0,,23.9,13.9,,,,,,1,,,,,
USW00094728,5/17/2015,0.9,,71,51,91,0,0,,28.3,17.8,,,,,,1,,,,,
USW00094728,5/18/2015,2.1,,75,63,87,0,0,,23.9,15.6,,,,,,1,,,,,
USW00094728,5/19/2015,1.1,,74,53,90,0,0,,26.7,15,,,,,,1,,,,,
USW00094728,5/20/2015,3.1,,46,36,60,0,0,,19.4,12.2,,,,,,,,,,,
USW00094728,5/21/2015,1.2,,52,36,72,0,0,,16.7,11.1,,,,,,,,,,,
USW00094728,5/22/2015,2.7,,41,28,69,0,0,,23.3,12.8,,,,,,,,,,,
USW00094728,5/23/2015,2,,35,20,53,0,0,,21.1,9.4,,,,,,,,,,,
USW00094728,5/24/2015,1.7,,41,22,56,0,0,,27.2,13.3,,,,,,,,,,,
USW00094728,5/25/2015,2.2,,51,38,66,0,0,,29.4,17.8,,,,,,,,,,,
USW00094728,5/26/2015,2.3,,55,42,68,0,0,,31.1,19.4,,,,,,,,,,,
USW00094728,5/27/2015,2.3,,71,57,87,0,0,,29.4,21.1,,,,,,1,,,,,
USW00094728,5/28/2015,1.8,,64,33,87,0,0,,29.4,21.1,,,,,,,,,,,
USW00094728,5/29/2015,1.8,,57,37,81,0,0,,29.4,18.3,,,,,,,,,,,
USW00094728,5/30/2015,2.5,,66,51,84,0,0,,29.4,19.4,,,,,,,,,,,
USW00094728,5/31/2015,2.5,,76,51,93,0,0,,30.6,13.9,,,,,,1,,,,,
USW00094728,6/1/2015,4.6,,90,86,93,0,0,,14.4,10.6,,,,,,1,,,,,
USW00094728,6/2/2015,2.8,,90,86,93,0,0,,12.8,10,,,,,,1,,,,,
USW00094728,6/3/2015,2.1,,72,41,93,0,0,,21.1,11.1,,,,,,1,,,,,
USW00094728,6/4/2015,2.3,,68,60,77,0,0,,18.3,12.2,,,,,,,,,,,
USW00094728,6/5/2015,1.3,,77,68,90,0,0,,21.1,12.8,,,,,,1,,,,,
USW00094728,6/6/2015,2.1,,61,21,97,0,0,,24.4,15.6,,,,,,1,,,,,
USW00094728,6/7/2015,1.7,,45,32,60,0,0,,23.3,12.8,,,,,,,,,,,
USW00094728,6/8/2015,2.7,,68,54,87,0,0,,26.1,17.2,,,,,,1,,,,,
USW00094728,6/9/2015,2.2,,66,39,90,0,0,,28.3,20,,,,,,1,,,,,
USW00094728,6/10/2015,1.4,,54,38,70,0,0,,27.8,18.3,,,,,,,,,,,
USW00094728,6/11/2015,2,,56,47,68,0,0,,31.7,22.2,,,,,,,,,,,
USW00094728,6/12/2015,2,,56,43,66,0,0,,31.1,22.8,,,,,,,,,,,
USW00094728,6/13/2015,2.4,,49,29,66,0,0,,30,22.2,,,,,,,,,,,
USW00094728,6/14/2015,1.2,,56,35,91,0,0,,31.1,18.9,,,,,,1,,,,,
USW00094728,6/15/2015,2.1,,87,69,93,0,0,,28.3,17.8,,,,,,1,,,,,
USW00094728,6/16/2015,1,,78,58,88,0,0,,26.1,18.3,,,,,,1,,,,,
USW00094728,6/17/2015,1.7,,63,42,76,0,0,,27.8,18.9,,,,,,,,,,,
USW00094728,6/18/2015,1.6,,75,68,81,0,0,,21.7,17.8,,,,,,,,,,,
USW00094728,6/19/2015,1.7,,62,48,82,0,0,,30.6,20,,,,,,,,,,,
USW00094728,6/20/2015,2.4,,73,50,90,0,0,,23.9,17.8,,,,,,1,,,,,
USW00094728,6/21/2015,2,,74,48,94,0,0,,31.1,21.7,,,,,,1,,,,,
USW00094728,6/22/2015,2.2,,53,39,84,0,0,,30.6,21.1,,,,,,,,,,,
USW00094728,6/23/2015,2.6,,65,53,77,0,0,,32.2,23.9,,,,,,,,,,,
USW00094728,6/24/2015,2.1,,47,37,63,0,0,,28.9,20,,,,,,,,,,,
USW00094728,6/25/2015,1.4,,47,32,66,0,0,,28.3,18.3,,,,,,,,,,,
USW00094728,6/26/2015,2,,57,42,71,0,0,,27.2,20.6,,,,,,,,,,,
USW00094728,6/27/2015,3.3,,72,47,93,0,0,,21.7,14.4,,,,,,1,,,,,
USW00094728,6/28/2015,2.4,,79,61,93,0,0,,22.8,16.7,,,,,,1,,,,,
USW00094728,6/29/2015,2.2,,58,47,73,0,0,,24.4,17.2,,,,,,,,,,,
USW00094728,6/30/2015,2.2,,63,42,87,0,0,,27.8,20,,,,,,1,,,,,
USW00094728,7/1/2015,1.9,,66,44,90,0,0,,27.8,20.6,,,,,,1,,,,,
USW00094728,7/2/2015,0.5,,59,49,71,0,0,,26.7,20.6,,,,,,,,,,,
USW00094728,7/3/2015,1.3,,51,35,71,0,0,,27.8,18.9,,,,,,,,,,,
USW00094728,7/4/2015,1.5,,60,46,73,0,0,,23.9,20.6,,,,,,,,,,,
USW00094728,7/5/2015,0.7,,61,44,71,0,0,,28.3,20,,,,,,,,,,,
USW00094728,7/6/2015,1.3,,68,53,82,0,0,,28.3,22.2,,,,,,,,,,,
USW00094728,7/7/2015,2.2,,73,59,88,0,0,,31.1,23.9,,,,,,1,,,,,
USW00094728,7/8/2015,1.4,,71,59,85,0,0,,31.1,25,,,,,,,,,,,
USW00094728,7/9/2015,2.1,,73,55,91,0,0,,26.1,20,,,,,,1,,,,,
USW00094728,7/10/2015,2.1,,56,38,91,0,0,,28.9,22.2,,,,,,1,,,,,
USW00094728,7/11/2015,1.1,,47,28,61,0,0,,31.1,20.6,,,,,,,,,,,
USW00094728,7/12/2015,0.9,,50,36,64,0,0,,31.7,22.2,,,,,,,,,,,
USW00094728,7/13/2015,1.2,,55,41,64,0,0,,31.1,22.8,,,,,,,,,,,
USW00094728,7/14/2015,1.2,,77,62,91,0,0,,27.8,22.8,,,,,,1,,,,,
USW00094728,7/15/2015,2,,71,41,90,0,0,,27.2,22.2,,,,,,1,,,,,
USW00094728,7/16/2015,2.5,,47,30,63,0,0,,26.7,17.8,,,,,,,,,,,
USW00094728,7/17/2015,1.7,,61,50,73,0,0,,27.2,19.4,,,,,,,,,,,
USW00094728,7/18/2015,2,,72,64,91,0,0,,29.4,21.7,,,,,,1,,,,,
USW00094728,7/19/2015,1.4,,59,49,74,0,0,,33.9,25.6,,,,,,,,,,,
USW00094728,7/20/2015,2,,53,43,72,0,0,,34.4,27.8,,,,,,,,,,,
USW00094728,7/21/2015,1.1,,55,43,64,0,0,,31.7,23.3,,,,,,,,,,,
USW00094728,7/22/2015,2.6,,40,30,59,0,0,,29.4,20.6,,,,,,,,,,,
USW00094728,7/23/2015,1.7,,39,27,55,0,0,,30,20,,,,,,,,,,,
USW00094728,7/24/2015,0.9,,38,26,52,0,0,,30.6,21.1,,,,,,,,,,,
USW00094728,7/25/2015,1.4,,48,29,67,0,0,,31.1,20.6,,,,,,,,,,,
USW00094728,7/26/2015,2,,53,45,62,0,0,,32.2,23.3,,,,,,,,,,,
USW00094728,7/27/2015,1.3,,69,53,87,0,0,,30,21.7,,,,,,1,,,,,
USW00094728,7/28/2015,1.2,,56,31,79,0,0,,35,23.9,,,,,,,,,,,
USW00094728,7/29/2015,1.7,,53,34,69,0,0,,35.6,25.6,,,,,,,,,,,
USW00094728,7/30/2015,1.9,,80,67,91,0,0,,30.6,24.4,,,,,,1,,,,,
USW00094728,7/31/2015,1.5,,45,29,88,0,0,,31.7,22.2,,,,,,1,,,,,
USW00094728,8/1/2015,2,,45,30,58,0,0,,31.7,23.9,,,,,,,,,,,
USW00094728,8/2/2015,0.9,,46,28,66,0,0,,31.7,21.7,,,,,,,,,,,
USW00094728,8/3/2015,2.2,,48,38,62,0,0,,32.2,23.9,,,,,,,,,,,
USW00094728,8/4/2015,2.4,,54,31,90,0,0,,31.7,20.6,,,,,,1,,,,,
USW00094728,8/5/2015,1.3,,45,33,62,0,0,,30.6,22.2,,,,,,,,,,,
USW00094728,8/6/2015,1.1,,45,34,61,0,0,,28.3,19.4,,,,,,,,,,,
USW00094728,8/7/2015,2.4,,48,34,59,0,0,,28.9,20.6,,,,,,,,,,,
USW00094728,8/8/2015,1.7,,52,41,73,0,0,,27.8,20,,,,,,,,,,,
USW00094728,8/9/2015,1.7,,57,34,71,0,0,,29.4,20,,,,,,,,,,,
USW00094728,8/10/2015,2,,59,41,73,0,0,,28.9,21.1,,,,,,,,,,,
USW00094728,8/11/2015,1.9,,77,64,91,0,0,,27.2,21.7,,,,,,1,,,,,
USW00094728,8/12/2015,2.1,,53,38,73,0,0,,29.4,21.7,,,,,,,,,,,
USW00094728,8/13/2015,1.4,,45,29,63,0,0,,28.3,19.4,,,,,,,,,,,
USW00094728,8/14/2015,1.3,,47,34,61,0,0,,31.1,19.4,,,,,,,,,,,
USW00094728,8/15/2015,1.5,,52,35,64,0,0,,33.3,22.8,,,,,,,,,,,
USW00094728,8/16/2015,0.7,,54,38,64,0,0,,33.9,24.4,,,,,,,,,,,
USW00094728,8/17/2015,1.5,,51,38,62,0,0,,35,25.6,,,,,,,,,,,
USW00094728,8/18/2015,1.8,,68,45,88,0,0,,32.2,22.8,,,,,,1,,,,,
USW00094728,8/19/2015,1.8,,73,61,79,0,0,,30.6,25,,,,,,,,,,,
USW00094728,8/20/2015,2.5,,70,53,85,0,0,,30,25,,,,,,,,,,,
USW00094728,8/21/2015,1.9,,58,36,91,0,0,,30.6,21.7,,,,,,1,,,,,
USW00094728,8/22/2015,2,,44,33,59,0,0,,30,20.6,,,,,,,,,,,
USW00094728,8/23/2015,1.8,,65,48,76,0,0,,29.4,21.1,,,,,,,,,,,
USW00094728,8/24/2015,1.1,,61,42,84,0,0,,30.6,22.8,,,,,,,,,,,
USW00094728,8/25/2015,1.7,,53,37,69,0,0,,32.2,22.8,,,,,,,,,,,
USW00094728,8/26/2015,1.7,,45,30,63,0,0,,29.4,19.4,,,,,,,,,,,
USW00094728,8/27/2015,1.4,,48,35,63,0,0,,27.8,19.4,,,,,,,,,,,
USW00094728,8/28/2015,1.1,,48,33,68,0,0,,27.8,17.2,,,,,,,,,,,
USW00094728,8/29/2015,0.9,,50,32,63,0,0,,30.6,19.4,,,,,,,,,,,
USW00094728,8/30/2015,1.8,,59,43,84,0,0,,32.2,22.2,,,,,,1,,,,,
USW00094728,8/31/2015,2,,56,39,74,0,0,,32.8,24.4,,,,,,,,,,,
USW00094728,9/1/2015,1,,56,39,69,0,0,,32.2,24.4,,,,,,,,,,,
USW00094728,9/2/2015,0.8,,60,42,76,0,0,,32.8,23.3,,,,,,,,,,,
USW00094728,9/3/2015,0.9,,52,29,76,0,0,,33.9,23.3,,,,,,,,,,,
USW00094728,9/4/2015,3.1,,61,49,69,0,0,,29.4,22.2,,,,,,,,,,,
USW00094728,9/5/2015,1.8,,57,24,76,0,0,,28.3,19.4,,,,,,,,,,,
USW00094728,9/6/2015,0.6,,53,34,75,0,0,,30.6,18.3,,,,,,,,,,,
USW00094728,9/7/2015,1.9,,56,32,82,0,0,,33.3,21.1,,,,,,,,,,,
USW00094728,9/8/2015,2.2,,53,31,67,0,0,,36.1,24.4,,,,,,,,,,,
USW00094728,9/9/2015,1.7,,68,53,79,0,0,,32.2,24.4,,,,,,1,,,,,
USW00094728,9/10/2015,2.8,,87,82,91,0,0,,26.1,21.1,,,,,,1,,,,,
USW00094728,9/11/2015,2.3,,67,49,87,0,0,,27.2,18.9,,,,,,1,,,,,
USW00094728,9/12/2015,1.9,,76,58,91,0,0,,26.1,20.6,,,,,,1,,,,,
USW00094728,9/13/2015,2.8,,65,47,87,0,0,,26.7,16.7,,,,,,1,,,,,
USW00094728,9/14/2015,2.9,,47,35,64,0,0,,25,15,,,,,,,,,,,
USW00094728,9/15/2015,1,,44,30,58,0,0,,28.9,16.7,,,,,,,,,,,
USW00094728,9/16/2015,0.6,,49,29,70,0,0,,31.1,18.9,,,,,,,,,,,
USW00094728,9/17/2015,1,,48,28,66,0,0,,31.7,20,,,,,,,,,,,
USW00094728,9/18/2015,0.9,,51,34,68,0,0,,30.6,20,,,,,,,,,,,
USW00094728,9/19/2015,1.2,,68,43,84,0,0,,28.3,20,,,,,,,,,,,
USW00094728,9/20/2015,3.5,,49,32,79,0,0,,26.1,17.8,,,,,,,,,,,
USW00094728,9/21/2015,3.4,,45,30,58,0,0,,22.8,15,,,,,,,,,,,
USW00094728,9/22/2015,3.1,,53,41,63,0,0,,21.7,16.7,,,,,,,,,,,
USW00094728,9/23/2015,1.3,,53,25,70,0,0,,26.7,15,,,,,,,,,,,
USW00094728,9/24/2015,1.9,,52,34,75,0,0,,27.8,15.6,,,,,,,,,,,
USW00094728,9/25/2015,2.8,,55,42,70,0,0,,24.4,17.2,,,,,,,,,,,
USW00094728,9/26/2015,2.7,,54,38,70,0,0,,22.2,16.1,,,,,,,,,,,
USW00094728,9/27/2015,2.2,,65,59,73,0,0,,21.7,13.3,,,,,,,,,,,
USW00094728,9/28/2015,1.5,,73,62,81,0,0,,25.6,18.3,,,,,,,,,,,
USW00094728,9/29/2015,1.2,,77,60,90,0,0,,28.3,22.2,,,,,,1,,,,,
USW00094728,9/30/2015,3.7,,77,63,91,0,0,,26.1,15,,,,,,1,,,,,
USW00094728,10/1/2015,3.9,,71,60,84,0,0,,17.8,13.3,,,,,,1,,,,,
USW00094728,10/2/2015,5.6,,81,72,86,0,0,,13.9,8.9,,,,,,1,,,,,
USW00094728,10/3/2015,5.1,,79,67,86,0,0,,12.8,9.4,,,,,,1,,,,,
USW00094728,10/4/2015,4.8,,57,44,69,0,0,,17.2,11.7,,,,,,,,,,,
USW00094728,10/5/2015,2.8,,61,50,69,0,0,,19.4,11.1,,,,,,,,,,,
USW00094728,10/6/2015,0.7,,57,34,80,0,0,,22.8,11.1,,,,,,,,,,,
USW00094728,10/7/2015,1.3,,58,44,72,0,0,,22.8,14.4,,,,,,,,,,,
USW00094728,10/8/2015,1.5,,64,42,84,0,0,,22.2,15,,,,,,,,,,,
USW00094728,10/9/2015,1.8,,76,58,90,0,0,,25.6,16.1,,,,,,1,,,,,
USW00094728,10/10/2015,1.1,,52,37,62,0,0,,18.3,10,,,,,,,,,,,
USW00094728,10/11/2015,1.7,,54,39,69,0,0,,20.6,11.7,,,,,,,,,,,
USW00094728,10/12/2015,1.7,,55,32,68,0,0,,25,13.3,,,,,,,,,,,
